File,Revisions,Refactorings,BugFixes,SumOfAdded Lines,MaxOfAdded Lines,AvgOfAdded Lines,SumOfDeleted Lines,MaxOfDeleted Lines,AvgOfDeleted Lines,MaxOfCodeChurn,AvgOfCodeChurn,AvgChangeset,Age
testsuite/webservices-testsuite/jaxws-tests/jaxws-partial/src/main/java/org/apache/geronimo/test/JAXWSBean1.java,1,0,0,30,30,30,0,0,0,30,30,4,36
testsuite/webservices-testsuite/jaxws-tests/jaxws-partial/src/main/java/org/apache/geronimo/test/JAXWSBean3.java,1,0,0,45,45,45,0,0,0,45,45,4,41
testsuite/webservices-testsuite/jaxws-tests/jaxws-partial/src/main/webapp/WEB-INF/geronimo-web.xml,1,0,0,31,31,31,0,0,0,31,31,2,36
testsuite/webservices-testsuite/jaxws-tests/jaxws-partial/src/main/webapp/WEB-INF/web.xml,1,0,0,12,12,12,12,12,12,24,24,1,60
testsuite/webservices-testsuite/jaxws-tests/jaxws-partial/src/test/java/org/apache/geronimo/testsuite/testset/JaxWSTest.java,2,0,0,240,212,120,6,6,3,212,123,2,41
testsuite/webservices-testsuite/jaxws-tests/jaxws-partial/src/test/resources/request1.xml,1,0,0,26,26,26,0,0,0,26,26,1,36
testsuite/webservices-testsuite/jaxws-tests/jaxws-partial/src/test/resources/request2a.xml,1,0,0,25,25,25,0,0,0,25,25,2,41
testsuite/webservices-testsuite/jaxws-tests/jaxws-rest-war/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/webservices-testsuite/jaxws-tests/jaxws-rest-war/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/webservices-testsuite/jaxws-tests/jaxws-rest-war/pom.xml,14,0,0,40,20,3,88,21,6,34,9,1,133
testsuite/webservices-testsuite/jaxws-tests/jaxws-rest-war/src/test/java/org/apache/geronimo/testsuite/testset/JaxWSRestTest.java,1,0,0,1,1,1,1,1,1,2,2,2,29
testsuite/webservices-testsuite/jaxws-tests/jaxws-war/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/webservices-testsuite/jaxws-tests/jaxws-war/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/webservices-testsuite/jaxws-tests/jaxws-war/pom.xml,11,0,0,39,24,4,81,26,7,38,11,1,133
testsuite/webservices-testsuite/jaxws-tests/jaxws-war/src/main/java/org/apache/greeter_control/FaultDetail.java,1,0,0,18,18,18,7,7,7,25,25,2,47
testsuite/webservices-testsuite/jaxws-tests/jaxws-war/src/main/webapp/WEB-INF/geronimo-web.xml,3,0,0,4,4,1,8,4,3,4,4,1,92
testsuite/webservices-testsuite/jaxws-tests/jaxws-war/src/main/webapp/WEB-INF/web.xml,1,0,0,12,12,12,12,12,12,24,24,1,60
testsuite/webservices-testsuite/jaxws-tests/jaxws-war/src/test/java/org/apache/geronimo/testsuite/testset/JaxWSTest.java,1,0,0,17,17,17,7,7,7,24,24,2,41
testsuite/webservices-testsuite/jaxws-tests/jaxws-war-sec/pom.xml,7,0,0,331,108,47,7,6,1,108,48,4,133
testsuite/webservices-testsuite/jaxws-tests/jaxws-war-sec/src/main/filtered-resources/WEB-INF,2,0,0,0,0,0,0,0,0,0,0,1,92
testsuite/webservices-testsuite/jaxws-tests/jaxws-war-sec/src/main/java/org/apache/geronimo/test/JAXWSBean.java,3,0,0,108,54,36,0,0,0,54,36,2,92
testsuite/webservices-testsuite/jaxws-tests/jaxws-war-sec/src/main/webapp/WEB-INF/geronimo-web.xml,3,0,0,88,44,29,0,0,0,44,29,2,92
testsuite/webservices-testsuite/jaxws-tests/jaxws-war-sec/src/main/webapp/WEB-INF/wsdl/greeter.wsdl,3,0,0,120,60,40,0,0,0,60,40,1,92
testsuite/webservices-testsuite/jaxws-tests/jaxws-war-sec/src/test/java/org/apache/geronimo/testsuite/testset/JaxWSTest.java,3,0,0,586,293,195,0,0,0,293,195,4,92
testsuite/webservices-testsuite/jaxws-tests/jaxws-war-sec/src/test/resources/request1.xml,3,0,0,52,26,17,0,0,0,26,17,1,92
testsuite/webservices-testsuite/jaxws-tests/pom.xml,19,0,0,90,27,5,35,10,2,28,7,3,127
testsuite/webservices-testsuite/jaxws-wsa-tests/goals.txt,4,0,0,4,1,1,2,1,0,2,2,15,51
testsuite/webservices-testsuite/jaxws-wsa-tests/pom.xml,11,0,0,17,9,2,30,10,3,19,4,4,127
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-common/pom.xml,4,0,0,14,6,4,4,2,1,8,4,5,50
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-common/src/main/java/org/apache/geronimo/calculator/Add.java,2,0,0,0,0,0,0,0,0,0,0,20,50
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-common/src/main/java/org/apache/geronimo/jaxws/wsa/TestServlet.java,2,0,0,0,0,0,0,0,0,0,0,8,50
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-common/src/main/webapp/WEB-INF/geronimo-web.xml,3,0,0,0,0,0,0,0,0,0,0,2,50
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-common/src/main/webapp/WEB-INF/wsdl/calculator.wsdl,2,0,0,0,0,0,0,0,0,0,0,1,50
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-ear/pom.xml,6,0,0,196,163,33,36,21,6,163,39,1,133
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-ear/src/main/resources/META-INF/geronimo-application.xml,2,0,0,0,0,0,0,0,0,0,0,1,92
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-ear/src/test/java/org/apache/geronimo/jaxws/wsa/EJBWSATest.java,1,0,0,27,27,27,0,0,0,27,27,6,49
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-ear/src/test/java/org/apache/geronimo/jaxws/wsa/WSATest.java,2,0,0,10,5,5,0,0,0,5,5,6,51
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-ejb/pom.xml,5,0,0,89,87,18,12,6,2,87,20,1,96
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-ejb/src/main/java/org/apache/geronimo/jaxws/test/CalculatorBean.java,2,0,0,70,68,35,0,0,0,68,35,4,51
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-ejb/src/main/resources/META-INF/ejb-jar.xml,3,0,0,38,34,13,4,2,1,34,14,1,49
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-ejb/src/main/resources/META-INF/openejb-jar.xml,1,0,0,1,1,1,1,1,1,2,2,1,50
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-test-war/pom.xml,4,0,0,3,1,1,3,1,1,2,2,1,96
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-test-war/src/main/java/org/apache/geronimo/jaxws/wsa/TestServlet.java,6,0,0,85,55,14,28,12,5,59,19,4,110
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-test-war/src/main/java/org/apache/geronimo/jaxws/wsa/TestServletEJB.java,2,0,0,0,0,0,0,0,0,0,0,2,51
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-test-war/src/main/webapp/WEB-INF/web.xml,1,0,0,0,0,0,0,0,0,0,0,1,60
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-test-war/src/main/webapp/WEB-INF/wsdl/calculator.wsdl,6,0,0,142,52,24,142,52,24,104,47,1,51
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-war/pom.xml,3,0,0,67,66,22,11,10,4,66,26,1,95
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-war/src/main/java/org/apache/geronimo/jaxws/test/CalculatorHandler.java,1,0,0,105,105,105,0,0,0,105,105,5,49
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-war/src/main/java/org/apache/geronimo/jaxws/test/CalculatorImpl.java,1,0,0,2,2,2,0,0,0,2,2,2,51
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-war/src/main/java/org/apache/geronimo/jaxws/wsa/TestServlet.java,3,0,0,0,0,0,0,0,0,0,0,8,50
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-war/src/main/webapp/WEB-INF/geronimo-web.xml,2,0,0,53,52,26,23,23,12,52,38,2,50
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-war/src/main/webapp/WEB-INF/web.xml,1,0,0,12,12,12,12,12,12,24,24,1,60
testsuite/webservices-testsuite/jaxws-wsa-tests/wsa-war/src/main/webapp/WEB-INF/wsdl/calculator.wsdl,2,0,0,0,0,0,0,0,0,0,0,1,50
testsuite/webservices-testsuite/pom.xml,13,0,0,139,91,11,192,54,15,145,25,1,131
testsuite/webservices-testsuite/saaj-tests/goals.txt,1,0,0,1,1,1,0,0,0,1,1,2,28
testsuite/webservices-testsuite/saaj-tests/pom.xml,3,0,0,2,1,1,3,1,1,2,2,1,95
testsuite/webservices-testsuite/saaj-tests/saaj-client/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/webservices-testsuite/saaj-tests/saaj-client/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/webservices-testsuite/saaj-tests/saaj-client/pom.xml,11,0,0,73,60,7,99,51,9,111,16,1,133
testsuite/webservices-testsuite/saaj-tests/saaj-war/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/webservices-testsuite/saaj-tests/saaj-war/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/webservices-testsuite/saaj-tests/saaj-war/pom.xml,14,0,0,36,14,3,54,21,4,21,6,1,133
testsuite/webservices-testsuite/stax-tests/goals.txt,2,0,0,0,0,0,0,0,0,0,0,2,131
testsuite/webservices-testsuite/stax-tests/pom.xml,4,0,0,3,1,1,4,1,1,2,2,1,95
testsuite/webservices-testsuite/stax-tests/stax-client/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/webservices-testsuite/stax-tests/stax-client/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/webservices-testsuite/stax-tests/stax-client/pom.xml,12,0,0,84,60,7,96,51,8,111,15,1,144
testsuite/webservices-testsuite/stax-tests/stax-client/src/main/resources/META-INF/geronimo-application-client.xml,1,0,0,2,2,2,2,2,2,4,4,1,131
testsuite/webservices-testsuite/stax-tests/stax-ejb/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/webservices-testsuite/stax-tests/stax-ejb/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/webservices-testsuite/stax-tests/stax-ejb/pom.xml,15,0,0,77,38,5,95,34,6,72,11,1,152
testsuite/webservices-testsuite/stax-tests/stax-ejb/src/main/resources/META-INF/openejb-jar.xml,1,0,0,1,1,1,1,1,1,2,2,1,131
testsuite/webservices-testsuite/stax-tests/stax-ejb/src/test/java/org/apache/geronimo/testsuite/testset/EJBStaxTest.java,1,0,0,1,1,1,1,1,1,2,2,2,47
testsuite/webservices-testsuite/stax-tests/stax-war/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/webservices-testsuite/stax-tests/stax-war/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/webservices-testsuite/stax-tests/stax-war/pom.xml,13,0,0,95,54,7,114,46,9,100,16,1,144
testsuite/webservices-testsuite/stax-tests/stax-war/src/main/webapp/WEB-INF/geronimo-web.xml,1,0,0,1,1,1,1,1,1,2,2,1,131
testsuite/webservices-testsuite/stax-tests/stax-war/src/test/java/org/apache/geronimo/testsuite/testset/WebStaxTest.java,1,0,0,9,9,9,33,33,33,42,42,2,131
testsuite/web-testsuite/goals.txt,2,0,0,0,0,0,0,0,0,0,0,2,29
testsuite/web-testsuite/pom.xml,20,0,0,185,99,9,216,70,11,169,20,2,144
testsuite/web-testsuite/src/site/apt,2,0,0,0,0,0,0,0,0,0,0,2,28
testsuite/web-testsuite/test-2.1-jsps/goals.txt,2,0,0,0,0,0,0,0,0,0,0,2,131
testsuite/web-testsuite/test-2.1-jsps/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/web-testsuite/test-2.1-jsps/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/web-testsuite/test-2.1-jsps/pom.xml,17,0,0,67,15,4,93,19,5,27,9,1,163
testsuite/web-testsuite/test-2.1-jsps/src/main/webapp/WEB-INF/geronimo-web.xml,1,0,0,1,1,1,1,1,1,2,2,1,131
testsuite/web-testsuite/test-2.1-jsps/src/test/java/org/apache/geronimo/testsuite/jsps/TestJsps.java,2,0,0,20,16,10,21,17,10,33,20,2,131
testsuite/web-testsuite/test-2.1-jsps/src/test/resources/testng.xml,1,0,0,0,0,0,0,0,0,0,0,1,131
testsuite/web-testsuite/test-2.5-servlets/goals.txt,2,0,0,0,0,0,0,0,0,0,0,2,131
testsuite/web-testsuite/test-2.5-servlets/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/web-testsuite/test-2.5-servlets/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/web-testsuite/test-2.5-servlets/pom.xml,10,0,0,62,21,6,60,20,6,31,12,1,144
testsuite/web-testsuite/test-2.5-servlets/src/main/java/com/test/servlet/AddressServlet.java,2,0,0,130,65,65,0,0,0,65,65,4,69
testsuite/web-testsuite/test-2.5-servlets/src/main/webapp/WEB-INF/geronimo-web.xml,1,0,0,1,1,1,1,1,1,2,2,1,131
testsuite/web-testsuite/test-2.5-servlets/src/main/webapp/WEB-INF/web.xml,1,0,0,11,11,11,0,0,0,11,11,1,69
testsuite/web-testsuite/test-2.5-servlets/src/test/java/org/apache/geronimo/testsuite/servlets/TestServlets.java,2,0,0,10,8,5,2,2,1,8,6,2,69
testsuite/web-testsuite/test-jetty/goals.txt,2,0,0,0,0,0,0,0,0,0,0,2,131
testsuite/web-testsuite/test-jetty/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/web-testsuite/test-jetty/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/web-testsuite/test-jetty/pom.xml,11,0,0,79,35,7,66,45,6,80,13,1,144
testsuite/web-testsuite/test-jetty/src/main/webapp/WEB-INF/geronimo-web.xml,1,0,0,2,2,2,2,2,2,4,4,1,131
testsuite/web-testsuite/test-jetty/src/test/resources/testng.xml,1,0,0,0,0,0,0,0,0,0,0,1,131
testsuite/web-testsuite/test-myfaces/goals.txt,2,0,0,0,0,0,0,0,0,0,0,2,131
testsuite/web-testsuite/test-myfaces/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/web-testsuite/test-myfaces/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/web-testsuite/test-myfaces/pom.xml,19,0,0,135,52,7,103,43,5,95,13,1,162
testsuite/web-testsuite/test-myfaces/src/main/java/org/apache/myfaces/blank/HelloWorldBacking.java,2,0,0,5,3,2,4,3,2,6,4,2,29
testsuite/web-testsuite/test-myfaces/src/main/webapp/WEB-INF/geronimo-web.xml,1,0,0,1,1,1,1,1,1,2,2,1,131
testsuite/web-testsuite/test-myfaces/src/main/webapp/WEB-INF/web.xml,1,0,0,173,173,173,173,173,173,346,346,1,29
testsuite/web-testsuite/test-myfaces/src/test/java/org/apache/geronimo/testsuite/myfaces/TestMyFaces.java,2,0,0,12,11,6,3,2,2,13,8,2,131
testsuite/web-testsuite/test-security/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,3,2
testsuite/web-testsuite/test-security/src/main/webapp/auth/logon.html,1,0,0,0,0,0,0,0,0,0,0,2,2
testsuite/web-testsuite/test-security/src/main/webapp/forbidden/hello.html,1,0,0,0,0,0,0,0,0,0,0,1,2
testsuite/web-testsuite/test-security/src/main/webapp/protect/hello.html,1,0,0,0,0,0,0,0,0,0,0,1,2
testsuite/web-testsuite/test-security/src/main/webapp/WEB-INF/geronimo-web.xml,1,0,0,0,0,0,0,0,0,0,0,2,2
testsuite/web-testsuite/test-security/src/test/java/org/apache/geronimo/testsuite/security/TestSecurity.java,1,0,0,0,0,0,0,0,0,0,0,2,2
testsuite/web-testsuite/test-security/src/test/resources/testng.xml,1,0,0,0,0,0,0,0,0,0,0,1,2
testsuite/web-testsuite/test-tld/goals.txt,4,0,0,1,1,0,2,1,0,1,1,5,131
testsuite/web-testsuite/test-tld/test-tld-jar/pom.xml,3,0,0,55,45,18,0,0,0,45,18,2,120
testsuite/web-testsuite/test-tld/test-tld-jar/src/main/java/org/apache/geronimo/testsuite/taglib/TestListener.java,1,0,0,34,34,34,0,0,0,34,34,2,120
testsuite/web-testsuite/test-tld/test-tld-jar/src/main/java/org/apache/geronimo/testsuite/taglib/TestTag.java,2,0,0,40,40,20,1,1,0,40,20,2,119
testsuite/web-testsuite/test-tld/test-tld-jar/src/main/resources/META-INF/embedded.tld,3,0,0,36,31,12,1,1,0,31,12,1,120
testsuite/web-testsuite/test-tld/test-tld-war/pom.xml,8,0,0,189,103,24,86,43,11,103,34,1,163
testsuite/web-testsuite/test-tld/test-tld-war/src/main/java/org/apache/geronimo/testsuite/jsps/HelloTag.java,2,0,0,38,38,19,1,1,0,38,20,2,119
testsuite/web-testsuite/test-tld/test-tld-war/src/main/webapp/index.html,2,0,0,20,20,10,1,1,0,20,10,2,119
testsuite/web-testsuite/test-tld/test-tld-war/src/main/webapp/testTaglibs.jsp,1,0,0,4,4,4,0,0,0,4,4,1,120
testsuite/web-testsuite/test-tld/test-tld-war/src/main/webapp/WEB-INF/geronimo-web.xml,2,0,0,29,29,14,1,1,0,29,15,4,119
testsuite/web-testsuite/test-tld/test-tld-war/src/test/java/org/apache/geronimo/testsuite/tld/TestTLD.java,4,0,0,49,35,12,10,8,2,35,15,2,131
testsuite/web-testsuite/test-tld/test-tld-war/src/test/resources/testng.xml,3,0,0,1,1,0,1,1,0,1,1,1,131
testsuite/web-testsuite/test-tomcat/goals.txt,2,0,0,0,0,0,0,0,0,0,0,2,131
testsuite/web-testsuite/test-tomcat/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/web-testsuite/test-tomcat/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/web-testsuite/test-tomcat/pom.xml,11,0,0,78,35,7,66,45,6,80,13,1,144
testsuite/web-testsuite/test-tomcat/src/main/webapp/WEB-INF/geronimo-web.xml,7,0,0,53,17,8,42,14,6,28,14,1,131
testsuite/web-testsuite/test-tomcat/src/test/resources/testng.xml,1,0,0,0,0,0,0,0,0,0,0,1,131
testsuite/web-testsuite/test-web-forward/goals.txt,2,0,0,0,0,0,0,0,0,0,0,2,131
testsuite/web-testsuite/test-web-forward/pom.xml,5,0,0,100,48,20,3,1,1,48,21,5,95
testsuite/web-testsuite/test-web-forward/web-forward-ear/LICENSE.txt,2,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/web-testsuite/test-web-forward/web-forward-ear/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/web-testsuite/test-web-forward/web-forward-ear/pom.xml,12,0,0,123,55,10,101,52,8,107,19,1,144
testsuite/web-testsuite/test-web-forward/web-forward-ear/src/main/resources/META-INF/geronimo-application.xml,2,0,0,0,0,0,0,0,0,0,0,1,92
testsuite/web-testsuite/test-web-forward/web-forward-ear/src/test/java/org/apache/geronimo/testsuite/web/forward/ServletForwardTest.java,2,0,0,51,48,26,3,3,2,48,27,2,29
testsuite/web-testsuite/test-web-forward/web-forward-ear/src/test/resources/testng.xml,1,0,0,31,31,31,0,0,0,31,31,1,5
testsuite/web-testsuite/test-web-forward/web-forward-war-1/LICENSE.txt,2,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/web-testsuite/test-web-forward/web-forward-war-1/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/web-testsuite/test-web-forward/web-forward-war-1/pom.xml,7,0,0,19,8,3,17,8,2,16,5,1,117
testsuite/web-testsuite/test-web-forward/web-forward-war-1/src/main/java/org/apache/geronimo/test/TestServlet.java,1,0,0,54,54,54,0,0,0,54,54,2,5
testsuite/web-testsuite/test-web-forward/web-forward-war-1/src/main/webapp/WEB-INF/geronimo-web.xml,1,0,0,28,28,28,0,0,0,28,28,2,5
testsuite/web-testsuite/test-web-forward/web-forward-war-2/LICENSE.txt,2,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/web-testsuite/test-web-forward/web-forward-war-2/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/web-testsuite/test-web-forward/web-forward-war-2/pom.xml,7,0,0,20,9,3,18,9,3,18,5,1,117
testsuite/web-testsuite/test-web-forward/web-forward-war-2/src/main/java/org/apache/geronimo/test/ContextListener.java,4,0,0,68,33,17,2,1,0,33,18,10,7
testsuite/web-testsuite/test-web-forward/web-forward-war-2/src/main/java/org/apache/geronimo/test/TestServlet.java,3,0,0,70,60,23,0,0,0,60,23,2,7
testsuite/web-testsuite/test-web-forward/web-forward-war-2/src/main/webapp/WEB-INF/geronimo-web.xml,1,0,0,35,35,35,0,0,0,35,35,2,5
testsuite/web-testsuite/test-web-forward/web-forward-war-2/src/main/webapp/WEB-INF/web.xml,3,0,0,26,18,9,0,0,0,18,9,1,7
testsuite/web-testsuite/test-web-references/goals.txt,2,0,0,0,0,0,0,0,0,0,0,2,131
testsuite/web-testsuite/test-web-references/pom.xml,3,0,0,4,2,1,3,1,1,3,2,1,95
testsuite/web-testsuite/test-web-references/web-references-ear/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/web-testsuite/test-web-references/web-references-ear/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/web-testsuite/test-web-references/web-references-ear/pom.xml,12,0,0,123,55,10,101,52,8,107,19,1,144
testsuite/web-testsuite/test-web-references/web-references-ear/src/main/resources/META-INF/geronimo-application.xml,3,0,0,3,2,1,3,2,1,4,2,1,92
testsuite/web-testsuite/test-web-references/web-references-ear/src/test/java/org/apache/geronimo/testsuite/web/references/WebReferencesTest.java,1,0,0,1,1,1,1,1,1,2,2,2,29
testsuite/web-testsuite/test-web-references/web-references-ejb/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/web-testsuite/test-web-references/web-references-ejb/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/web-testsuite/test-web-references/web-references-ejb/pom.xml,5,0,0,8,5,2,11,6,2,7,4,1,96
testsuite/web-testsuite/test-web-references/web-references-war/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsuite/web-testsuite/test-web-references/web-references-war/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsuite/web-testsuite/test-web-references/web-references-war/pom.xml,10,0,0,34,12,3,32,12,3,24,7,1,133
testsupport/pom.xml,7,0,0,6,1,1,4,1,1,2,1,1,95
testsupport/test-deployment-j2ee_1.3/pom.xml,4,0,0,2,1,0,4,1,1,2,2,13,95
testsupport/test-deployment-j2ee_1.3/test-ear-j2ee_1.3/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,3,27
testsupport/test-deployment-j2ee_1.3/test-ear-j2ee_1.3/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsupport/test-deployment-j2ee_1.3/test-ear-j2ee_1.3/pom.xml,4,0,0,6,3,2,13,8,3,9,5,1,133
testsupport/test-deployment-j2ee_1.3/test-ear-j2ee_1.3/src/main/resources/META-INF/application.xml,1,0,0,0,0,0,0,0,0,0,0,2,91
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,3,27
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsupport/test-deployment-j2ee_1.3/test-ejb-j2ee_1.3/pom.xml,4,0,0,9,6,2,9,7,2,8,4,1,96
testsupport/test-deployment-j2ee_1.3/test-rar-j2ee_1.3/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,3,27
testsupport/test-deployment-j2ee_1.3/test-rar-j2ee_1.3/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsupport/test-deployment-j2ee_1.3/test-rar-j2ee_1.3/pom.xml,5,0,0,46,42,9,4,1,1,42,10,1,96
testsupport/test-deployment-j2ee_1.3/test-rar-j2ee_1.3/src/main/rar/META-INF/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsupport/test-deployment-j2ee_1.3/test-rar-j2ee_1.3/src/main/rar/META-INF/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsupport/test-deployment-j2ee_1.3/test-war-j2ee_1.3/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,3,27
testsupport/test-deployment-j2ee_1.3/test-war-j2ee_1.3/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsupport/test-deployment-j2ee_1.3/test-war-j2ee_1.3/pom.xml,6,0,0,14,9,2,14,9,2,18,5,1,133
testsupport/test-deployment-j2ee_1.4/pom.xml,3,0,0,2,1,1,3,1,1,2,2,1,95
testsupport/test-deployment-j2ee_1.4/test-ear-j2ee_1.4/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,3,27
testsupport/test-deployment-j2ee_1.4/test-ear-j2ee_1.4/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsupport/test-deployment-j2ee_1.4/test-ear-j2ee_1.4/pom.xml,4,0,0,6,3,2,13,8,3,9,5,1,133
testsupport/test-deployment-j2ee_1.4/test-ear-j2ee_1.4/src/main/resources/META-INF/application.xml,1,0,0,0,0,0,0,0,0,0,0,2,91
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,3,27
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/pom.xml,4,0,0,9,6,2,9,7,2,8,4,1,96
testsupport/test-deployment-j2ee_1.4/test-ejb-j2ee_1.4/src/main/resources/META-INF/ejb-jar.xml,1,0,0,2,2,2,0,0,0,2,2,1,66
testsupport/test-deployment-j2ee_1.4/test-rar-j2ee_1.4/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,3,27
testsupport/test-deployment-j2ee_1.4/test-rar-j2ee_1.4/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsupport/test-deployment-j2ee_1.4/test-rar-j2ee_1.4/pom.xml,5,0,0,46,42,9,4,1,1,42,10,1,96
testsupport/test-deployment-j2ee_1.4/test-rar-j2ee_1.4/src/main/rar/META-INF/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,2,27
testsupport/test-deployment-j2ee_1.4/test-rar-j2ee_1.4/src/main/rar/META-INF/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsupport/test-deployment-j2ee_1.4/test-war-j2ee_1.4/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,3,27
testsupport/test-deployment-j2ee_1.4/test-war-j2ee_1.4/NOTICE.txt,1,0,0,1,1,1,1,1,1,2,2,1,15
testsupport/test-deployment-j2ee_1.4/test-war-j2ee_1.4/pom.xml,6,0,0,14,9,2,14,9,2,18,5,1,133
testsupport/test-deployment-javaee_5/pom.xml,3,0,0,2,1,1,3,1,1,2,2,1,95
testsupport/test-deployment-javaee_5/test-ear-javaee_5/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,3,27
