File,Revisions,SumOfREF,SumOfAdded Lines,MaxOfAdded Lines,AvgOfAdded Lines,SumOfDeleted Lines,MaxOfDeleted Lines,AvgOfDeleted Lines,MaxOfCodeChurn,AvgChangeset,Age
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/connectionmanagerconfig/TransactionLog.java,8,0,16,,2,8,,1,4,3,24
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/connectionmanagerconfig/TransactionSupport.java,8,0,6,,1,6,,1,2,2,24
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/connectionmanagerconfig/XATransactions.java,8,0,20,,2,10,,1,5,4,24
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/ConnectionManagerContainer.java,6,0,2,,0,148,,25,73,25,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/ConnectionReturnAction.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/connectiontracking/ConnectionTracker.java,3,0,10,,3,6,,2,10,5,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/connectiontracking/ConnectionTrackingCoordinator.java,8,0,542,,68,144,,18,310,86,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/connectiontracking/ConnectionTrackingCoordinatorGBean.java,4,0,8,,2,4,,1,6,3,16
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/connectiontracking/ConnectorInstanceContext.java,2,0,12,,6,12,,6,12,12,9
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/connectiontracking/ConnectorInstanceContextImpl.java,2,0,12,,6,12,,6,12,12,9
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/connectiontracking/GeronimoTransactionListener.java,5,0,10,,2,11,,2,11,4,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/connectiontracking/SharedConnectorInstanceContext.java,4,0,28,,7,40,,10,32,17,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/connectiontracking/TrackedConnectionAssociator.java,4,0,28,,7,22,,6,13,12,16
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/ConnectionTrackingInterceptor.java,4,0,22,,6,8,,2,15,8,16
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/GenericConnectionManager.java,12,0,58,,5,48,,4,12,9,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/GenericConnectionManagerGBean.java,9,0,158,,18,45,,5,67,23,56
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/GeronimoConnectionEventListener.java,6,0,14,,2,14,,2,12,5,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/JCAConnectionFactoryImpl.java,4,0,8,,2,6,,2,7,4,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/JCAConnectionFactoryImplGBean.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/LocalXAResource.java,4,0,6,,2,6,,2,6,3,39
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/LocalXAResourceInsertionInterceptor.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/ManagedConnectionFactoryWrapper.java,8,0,22,,3,62,,8,20,10,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/ManagedConnectionFactoryWrapperGBean.java,6,0,8,,1,18,,3,7,4,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/ManagedConnectionInfo.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/MCFConnectionInterceptor.java,4,0,32,,8,10,,2,21,10,24
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/MultiPoolConnectionInterceptor.java,6,0,14,,2,14,,2,11,5,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/PoolIdleReleaserTimer.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/PoolingAttributes.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/security/CallerIdentityPasswordCredentialLoginModule.java,4,0,9,,2,5,,1,11,4,47
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/security/PasswordCredentialLoginModuleWrapper.java,7,0,13,,2,13,,2,7,4,42
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/security/PasswordCredentialLoginModuleWrapperGBean.java,8,0,12,,2,10,,1,7,3,42
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/security/ResourcePrincipal.java,6,0,40,,7,4,,1,20,7,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/SinglePoolConnectionInterceptor.java,8,0,28,,4,22,,3,12,6,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/SinglePoolMatchAllConnectionInterceptor.java,4,0,2,,0,0,,0,1,0,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/SubjectInterceptor.java,5,0,20,,4,17,,3,13,7,39
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/TCCLInterceptor.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/ThreadLocalCachingConnectionInterceptor.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/TransactionCachingInterceptor.java,9,0,86,,10,18,,2,33,12,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/TransactionEnlistingInterceptor.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/transactionlog/JDBCLog.java,1,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/transactionlog/JDBCLogGBean.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/transactionlog/LogXAResource.java,3,0,1,,0,1,,0,2,1,39
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/transactionlog/LogXAResourceInsertionInterceptor.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/TxUtil.java,4,0,16,,4,16,,4,12,8,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/outbound/XAResourceInsertionInterceptor.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/ResourceAdapterImpl.java,4,0,2,,0,2,,0,2,1,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/ResourceAdapterImplGBean.java,4,0,2,,0,2,,0,2,1,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/ResourceAdapterModuleImpl.java,4,0,2,,0,0,,0,1,0,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/ResourceAdapterModuleImplGBean.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/ResourceAdapterWrapper.java,5,0,85,,17,8,,2,32,19,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/ResourceAdapterWrapperGBean.java,10,0,40,,4,30,,3,21,7,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/work/GeronimoWorkManager.java,4,0,9,,2,9,,2,11,4,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/work/GeronimoWorkManagerGBean.java,10,0,20,,2,20,,2,11,4,56
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/work/pool/NamedRunnable.java,1,0,6,,6,6,,6,12,12,9
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/work/pool/NullWorkExecutorPool.java,3,0,6,,2,7,,2,11,4,9
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/work/pool/ScheduleWorkExecutor.java,6,0,15,,2,15,,2,11,5,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/work/pool/StartWorkExecutor.java,8,0,22,,3,22,,3,11,6,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/work/pool/SyncWorkExecutor.java,8,0,22,,3,22,,3,11,6,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/work/pool/WorkExecutor.java,5,0,22,,4,6,,1,16,6,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/work/pool/WorkExecutorPool.java,6,0,14,,2,14,,2,11,5,26
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/work/pool/WorkExecutorPoolImpl.java,8,0,22,,3,24,,3,11,6,40
modules/geronimo-connector/src/main/java/org/apache/geronimo/connector/work/WorkerContext.java,9,0,21,,2,21,,2,11,5,40
modules/geronimo-connector/src/site/site.xml,2,0,6,,3,5,,2,11,6,7
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/AdminObjectWrapperTest.java,1,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/BootstrapContextTest.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/mock/ConnectionExtension.java,1,0,6,,6,0,,0,6,6,16
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/mock/ConnectionFactoryExtension.java,1,0,0,,0,0,,0,0,0,12
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/mock/MockActivationSpec.java,1,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/mock/MockAdminObject.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/mock/MockAdminObjectImpl.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/mock/MockCCILocalTransaction.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/mock/MockConnection.java,4,0,2,,0,4,,1,3,2,16
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/mock/MockConnectionFactory.java,4,0,4,,1,12,,3,8,4,16
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/mock/MockConnectionRequestInfo.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/mock/MockManagedConnection.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/mock/MockManagedConnectionFactory.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/mock/MockResourceAdapter.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/mock/MockSPILocalTransaction.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/mock/MockXAResource.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/MockTransaction.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/MockWorkManager.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/ConnectionInterceptorTestUtils.java,1,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/ConnectionManagerStressTest.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/ConnectionManagerTest.java,3,0,4,,1,4,,1,8,3,16
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/ConnectionManagerTestUtils.java,5,0,12,,2,11,,2,15,5,40
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/connectiontracking/ConnectionTrackingCoordinatorProxyTest.java,3,0,75,,25,53,,18,69,43,20
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/connectiontracking/ConnectionTrackingCoordinatorTest.java,3,0,104,,35,72,,24,88,59,16
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/connectiontracking/DefaultComponentInterceptor.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/connectiontracking/DefaultInterceptor.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/ConnectionTrackingInterceptorTest.java,4,0,8,,2,4,,1,6,3,16
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/GenericConnectionManagerGBeanSerializationTest.java,1,0,0,,0,0,,0,0,0,35
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/LocalXAResourceInsertionInterceptorTest.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/ManagedConnectionFactoryWrapperTest.java,5,0,10,,2,6,,1,6,3,35
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/PoolDequeTest.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/PoolResizeTest.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/security/GBeanTest.java,1,0,0,,0,0,,0,0,0,39
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/SubjectInterceptorTest.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/TransactionCachingInterceptorTest.java,4,0,6,,2,7,,2,11,3,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/TransactionEnlistingInterceptorTest.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/outbound/XAResourceInsertionInterceptorTest.java,2,0,0,,0,0,,0,0,0,9
modules/geronimo-connector/src/test/java/org/apache/geronimo/connector/work/PooledWorkManagerTest.java,1,0,6,,6,5,,5,11,11,6
modules/geronimo-connector-builder/NOTICE.txt,2,0,1,,0,1,,0,2,1,45
modules/geronimo-connector-builder/pom.xml,12,0,59,,5,60,,5,52,10,47
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/AdminObjectRefBuilder.java,17,0,176,,10,109,,6,83,17,47
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/ConnectorModuleBuilder.java,10,0,122,,12,33,,3,80,16,40
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/ConnectorPlanRectifier.java,3,0,0,,0,2,,1,1,1,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/dconfigbean/AdminObjectDConfigBean.java,2,0,0,,0,1,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/dconfigbean/AdminObjectInstance.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/dconfigbean/ConfigPropertiesHelper.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/dconfigbean/ConfigPropertySettingDConfigBean.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/dconfigbean/ConfigPropertySettings.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/dconfigbean/ConnectionDefinitionDConfigBean.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/dconfigbean/ConnectionDefinitionDConfigBeanBeanInfo.java,1,0,0,,0,0,,0,0,0,12
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/dconfigbean/ConnectionDefinitionInstance.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/dconfigbean/ConnectionDefinitionInstanceBeanInfo.java,2,0,0,,0,0,,0,0,0,12
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/dconfigbean/ResourceAdapter_1_0DConfigRoot.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/dconfigbean/ResourceAdapterDConfigBean.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/dconfigbean/ResourceAdapterDConfigRoot.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/jsr88/AdminObjectDCB.java,2,0,0,,0,1,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/jsr88/AdminObjectInstance.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/jsr88/ConfigHolder.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/jsr88/ConfigPropertySetting.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/jsr88/ConnectionDefinition.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/jsr88/ConnectionDefinitionInstance.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/jsr88/ConnectionManager.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/jsr88/Connector15DCBRoot.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/jsr88/ConnectorDCB.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/jsr88/PartitionedPool.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/jsr88/ResourceAdapter.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/jsr88/ResourceAdapterInstance.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/jsr88/SinglePool.java,4,0,0,,0,2,,0,1,0,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/RARConfiguration.java,3,0,0,,0,2,,1,1,1,9
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/RARConfigurer.java,4,0,10,,2,7,,2,11,4,16
modules/geronimo-connector-builder/src/main/java/org/apache/geronimo/connector/deployment/ResourceRefBuilder.java,37,0,541,,15,162,,4,149,19,50
modules/geronimo-connector-builder/src/main/schema/geronimo-connector-1.2.xsd,3,0,956,,319,256,,85,606,404,23
modules/geronimo-connector-builder/src/main/schema/xmlconfig.xml,1,0,0,,0,0,,0,0,0,9
modules/geronimo-connector-builder/src/main/xsdconfig/xmlconfig.xml,1,0,0,,0,0,,0,0,0,44
modules/geronimo-connector-builder/src/site/site.xml,2,0,6,,3,5,,2,11,6,7
modules/geronimo-connector-builder/src/test/data/connector_1_0/geronimo-ra.xml,2,0,2,,1,2,,1,4,2,7
modules/geronimo-connector-builder/src/test/data/connector_1_0/ra.xml,2,0,0,,0,0,,0,0,0,7
modules/geronimo-connector-builder/src/test/data/connector_1_5/geronimo-ra.xml,2,0,2,,1,2,,1,4,2,7
modules/geronimo-connector-builder/src/test/data/connector_1_5/ra.xml,2,0,0,,0,0,,0,0,0,7
modules/geronimo-connector-builder/src/test/data/connector_1_5_localtx/geronimo-ra.xml,2,0,2,,1,2,,1,4,2,7
modules/geronimo-connector-builder/src/test/data/connector_1_5_localtx/ra.xml,2,0,0,,0,0,,0,0,0,7
modules/geronimo-connector-builder/src/test/data/connector_1_5_notx/geronimo-ra.xml,2,0,2,,1,2,,1,4,2,7
modules/geronimo-connector-builder/src/test/data/connector_1_5_notx/ra.xml,2,0,0,,0,0,,0,0,0,7
modules/geronimo-connector-builder/src/test/data/data/dup-admin-object-name.xml,2,0,1,,0,1,,0,2,1,7
modules/geronimo-connector-builder/src/test/data/data/dup-connectionfactoryinstance-name.xml,4,0,2,,0,2,,0,2,1,7
modules/geronimo-connector-builder/src/test/data/data/dup-resourceadapter-name.xml,4,0,2,,0,2,,0,2,1,7
modules/geronimo-connector-builder/src/test/data/data/external-application-plan.xml,5,0,12,,2,16,,3,12,6,40
modules/geronimo-connector-builder/src/test/data/data/groups.properties,2,0,0,,0,1,,0,1,0,11
modules/geronimo-connector-builder/src/test/data/data/login.config,2,0,0,,0,0,,0,0,0,11
